date,open,high,low,close,volume,market_return,vix,bond_yield_10y,dollar_index_change,sp500,nasdaq,sp500_above_ma200,nasdaq_12m_return,vnm_etf,vnm_etf_above_ma200,usdvnd_change,vix_lag1,bond_yield_lag1,vnindex_return_lag1,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_quarter_end,days_before_tet,close_smoothed,sentiment_score,news_volume,dividend_flag,days_to_dividend,days_after_dividend,target_return_1d,target_spread_1d,target_return_2d,target_spread_2d,target_return_3d,target_spread_3d
2021-12-10,67770.0,68160.0,67220.0,67610.0,1485000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,-2.4492935982947064e-16,1.0,0,30,69010.3927465402,0.0,0.0,0.0,60.0,60.0,0.001183256914657595,0.009170241088596362,0.0,0.008134891288270966,0.0,0.00473302765863038
2021-12-13,67610.0,68000.0,67380.0,67690.0,1495700,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,-2.4492935982947064e-16,1.0,0,30,68969.2932390787,0.0,0.0,0.0,60.0,60.0,-0.0011818584724479244,0.00812527699807948,-0.0011818584724479244,0.004727433889791697,0.0023637169448958487,0.0069434185256315555
2021-12-14,67690.0,68080.0,67530.0,67610.0,1671200,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,-2.4492935982947064e-16,1.0,0,30,68926.98288652014,0.0,0.0,0.0,60.0,60.0,0.0,0.00473302765863038,0.003549770743972785,0.006951634373613371,-0.006951634373613371,0.011684662032243751
2021-12-15,67690.0,67930.0,67610.0,67610.0,1214100,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0,0,30,68885.9895168481,0.0,0.0,0.0,60.0,60.0,0.003549770743972785,0.006951634373613371,-0.006951634373613371,0.011684662032243751,-0.006951634373613371,0.008134891288270966
2021-12-16,67610.0,67850.0,67380.0,67850.0,1610300,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,-2.4492935982947064e-16,1.0,0,30,68853.74255170133,0.0,0.0,0.0,60.0,60.0,-0.010464259395725865,0.011643330876934414,-0.010464259395725865,0.008106116433308769,-0.012822402358142962,0.0058953574060427415
2021-12-17,67850.0,67930.0,67140.0,67140.0,2660200,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,-2.4492935982947064e-16,1.0,0,29,68800.39935137304,0.0,0.0,0.0,60.0,60.0,0.0,0.008191837950551088,-0.002383080131069407,0.005957700327673518,-0.0034256776884122727,0.010425975573428656
2021-12-20,67380.0,67610.0,67060.0,67140.0,1807000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,-2.4492935982947064e-16,1.0,0,28,68748.71655039612,0.0,0.0,0.0,60.0,60.0,-0.002383080131069407,0.005957700327673518,-0.0034256776884122727,0.010425975573428656,-0.01161751563896336,0.010574918081620494
2021-12-21,67220.0,67380.0,66980.0,66980.0,1192900,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,-2.4492935982947064e-16,1.0,0,27,68693.6621892973,0.0,0.0,0.0,60.0,60.0,-0.0010450880859958196,0.010450880859958196,-0.009256494475962974,0.0106001791579576,0.005971931919976112,0.015228426395939087
2021-12-22,67140.0,67530.0,66830.0,66910.0,1844400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0,0,26,68638.14261934366,0.0,0.0,0.0,60.0,60.0,-0.008219997010910177,0.010611268868629502,0.0070243610820505155,0.015244358092960694,0.008219997010910177,0.008219997010910177
2021-12-23,66910.0,66910.0,66200.0,66360.0,2147800,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,-2.4492935982947064e-16,1.0,0,25,68567.23149094841,0.0,0.0,0.0,60.0,60.0,0.015370705244122965,0.015370705244122965,0.016576250753465943,0.008288125376732972,0.009342977697408076,0.011754068716094032
2021-12-24,66360.0,67380.0,66360.0,67380.0,1148400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,-2.4492935982947064e-16,1.0,0,24,68530.27685782989,0.0,0.0,0.0,60.0,60.0,0.0011872959335114278,0.008162659542891066,-0.005936479667557139,0.01157613535173642,-0.009349955476402494,0.00578806767586821
2021-12-27,67380.0,67690.0,67140.0,67460.0,1138300,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,-2.4492935982947064e-16,1.0,0,23,68496.96263990532,0.0,0.0,0.0,60.0,60.0,-0.0071153276015416544,0.011562407352505188,-0.010524755410613698,0.005781203676252594,-0.009338867477023421,0.005781203676252594
2021-12-28,67530.0,67530.0,66750.0,66980.0,1544400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,-2.4492935982947064e-16,1.0,0,22,68449.74455460384,0.0,0.0,0.0,60.0,60.0,-0.0034338608539862645,0.0058226336219767095,-0.002239474469991042,0.0058226336219767095,0.0106001791579576,0.025679307255897284
2021-12-29,66980.0,67060.0,66670.0,66750.0,945400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0,1,21,68396.83706614055,0.0,0.0,0.0,60.0,60.0,0.001198501872659176,0.005842696629213483,0.014082397003745318,0.025767790262172286,0.017677902621722846,0.008089887640449439
2021-12-30,66830.0,67060.0,66670.0,66830.0,893100,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,-2.4492935982947064e-16,1.0,1,20,68348.06655307955,0.0,0.0,0.0,60.0,60.0,0.012868472243004638,0.025736944486009276,0.01645967379919198,0.008080203501421516,0.010474337872213078,0.011671405057608858
2021-12-31,66980.0,68550.0,66830.0,67690.0,2325100,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,-2.4492935982947064e-16,1.0,1,19,68327.58309368513,0.0,0.0,0.0,60.0,60.0,0.0035455754173437733,0.007977544689023489,-0.0023637169448958487,0.011523120106367262,-0.011523120106367262,0.009307135470527405
2022-01-04,68320.0,68470.0,67930.0,67930.0,1885600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387,0,18,68315.2076323928,0.0,0.0,0.0,60.0,60.0,-0.005888414544383925,0.011482408361548653,-0.015015457088179009,0.009274252907404681,-0.017370822905932577,0.0069188870896511115
2022-01-05,68000.0,68160.0,67380.0,67530.0,3124600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387,0,17,68290.76668705218,0.0,0.0,0.0,60.0,60.0,-0.00918110469420998,0.009329187027987561,-0.011550422034651266,0.006959869687546276,-0.012735080704871908,0.01762179771953206
2022-01-06,67460.0,67460.0,66830.0,66910.0,2848200,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387,0,16,68247.78793629352,0.0,0.0,0.0,60.0,60.0,-0.0023912718577193243,0.0070243610820505155,-0.0035869077865789867,0.017785084441787474,-0.0035869077865789867,0.005978179644298311
2022-01-07,66830.0,67060.0,66590.0,66750.0,2553900,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387,0,15,68201.16669679889,0.0,0.0,0.0,60.0,60.0,-0.001198501872659176,0.017827715355805244,-0.001198501872659176,0.00599250936329588,-0.008389513108614232,0.013183520599250936
2022-01-10,67540.0,67700.0,66510.0,66670.0,2146400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,14,68153.50648566491,0.0,0.0,0.0,60.0,60.0,0.0,0.00599970001499925,-0.0071996400179991,0.01319934003299835,-0.0071996400179991,0.0095995200239988
2022-01-11,66590.0,66910.0,66510.0,66670.0,1829000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387,0,13,68107.3297810166,0.0,0.0,0.0,60.0,60.0,-0.0071996400179991,0.01319934003299835,-0.0071996400179991,0.0095995200239988,0.01184940752962352,0.02864856757162142
2022-01-12,66750.0,66750.0,65870.0,66190.0,2183600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387,0,12,68047.64957613246,0.0,0.0,0.0,60.0,60.0,0.0,0.009669134310318779,0.019187188397038826,0.028856322707357607,-0.0024172835775796947,0.025230397340988066
2022-01-13,66430.0,66670.0,66030.0,66190.0,1711600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387,0,11,67989.82702082446,0.0,0.0,0.0,60.0,60.0,0.019187188397038826,0.028856322707357607,-0.0024172835775796947,0.025230397340988066,0.0036259253663695422,0.010877776099108626
2022-01-14,66190.0,67780.0,65870.0,67460.0,2516600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387,0,10,67973.3352386235,0.0,0.0,0.0,60.0,60.0,-0.021197746812926178,0.024755410613697005,-0.0152683071449748,0.010672991402312482,-0.0152683071449748,0.009487103468722205
2022-01-17,67700.0,67700.0,66030.0,66030.0,2100400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,9,67912.84556890267,0.0,0.0,0.0,60.0,60.0,0.006057852491291837,0.010904134484325307,0.006057852491291837,0.00969256398606694,0.0012115704982583674,0.00484628199303347
2022-01-18,66030.0,66510.0,65790.0,66430.0,2100400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387,0,8,67866.68943643145,0.0,0.0,0.0,60.0,60.0,0.0,0.009634201415023334,-0.004817100707511667,0.004817100707511667,-0.009634201415023334,0.009634201415023334
2022-01-19,66030.0,66510.0,65870.0,66430.0,1764900,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387,0,7,67821.96999339665,0.0,0.0,0.0,60.0,60.0,-0.004817100707511667,0.004817100707511667,-0.009634201415023334,0.009634201415023334,-0.028752069847960367,0.020322143609814953
2022-01-20,66110.0,66350.0,66030.0,66110.0,1488400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387,0,6,67768.68196701069,0.0,0.0,0.0,60.0,60.0,-0.004840417486008168,0.009680834972016336,-0.024050824383603196,0.02042051126909707,-0.045832703070639844,0.02299198305853869
2022-01-21,66110.0,66350.0,65710.0,65790.0,1576400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387,0,5,67707.09206924718,0.0,0.0,0.0,60.0,60.0,-0.019303845569235558,0.02051983584131338,-0.041191670466636264,0.023103815169478535,-0.03511171910624715,0.014591883264933991
2022-01-24,65790.0,65870.0,64519.99999999999,64519.99999999999,2222200,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,4,67607.88831746673,0.0,0.0,0.0,60.0,60.0,-0.02231866088034707,0.023558586484810802,-0.016119032858028407,0.0148791072535649,0.025883446993180525,0.0407625542467452
2022-01-25,64120.00000000001,64519.99999999999,63000.0,63080.0,3758600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387,0,3,67466.94996395323,0.0,0.0,0.0,60.0,60.0,0.0063411540900443885,0.015218769816106648,0.049302473050095115,0.041693088142041854,0.049302473050095115,0.017755231452124286
2022-01-26,63160.0,64120.00000000001,63160.0,63480.0,1452100,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387,0,2,67342.84925208439,0.0,0.0,0.0,60.0,60.0,0.04269061121613107,0.04143037177063642,0.04269061121613107,0.017643352236925015,0.04773156899810964,0.013862633900441084
2022-01-27,63800.0,66430.0,63800.0,66190.0,2039000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387,0,1,67306.96482560433,0.0,0.0,0.0,60.0,60.0,0.0,0.016920985043057862,0.004834567155159389,0.013295059676688321,-0.013295059676688321,0.01812962683184771
2022-01-28,66110.0,67070.0,65950.0,66190.0,2257400,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387,0,0,67272.19736394988,0.0,0.0,0.0,60.0,60.0,0.004834567155159389,0.013295059676688321,-0.013295059676688321,0.01812962683184771,-0.0036259253663695422,0.020546910409427407
2022-02-07,66270.0,66910.0,66030.0,66510.0,1324200,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,30,67248.47265300393,0.0,0.0,0.0,60.0,60.0,-0.018042399639152006,0.018042399639152006,-0.008419786498270937,0.020448052924372274,-0.009622613140881071,0.012028266426101338
2022-02-08,66430.0,66510.0,65310.0,65310.0,2708900,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001,0,30,67188.1343396689,0.0,0.0,0.0,60.0,60.0,0.009799418159546778,0.0208237635890369,0.00857449088960343,0.012249272699433471,0.0,0.008574490889603319
2022-02-09,65310.0,66670.0,65310.0,65950.0,1799300,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001,0,30,67149.59526736266,0.0,0.0,0.0,60.0,60.0,-0.0012130401819560274,0.012130401819560273,-0.009704321455648219,0.008491281273692081,-0.02047005307050807,0.01197877179681588
2022-02-10,65950.0,66350.0,65550.0,65870.0,1612500,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.8660254037844386,0.5000000000000001,0,30,67109.76565198763,0.0,0.0,0.0,60.0,60.0,-0.008501594048884165,0.008501594048884056,-0.019280400789433844,0.011993320176104558,-0.01806588735387874,0.006072567177774515
2022-02-11,65710.0,65790.0,65230.00000000001,65310.0,1624600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.8660254037844386,0.5000000000000001,0,30,67053.74483391162,0.0,0.0,0.0,60.0,60.0,-0.010871229520747316,0.012096156790690664,-0.009646302250803747,0.006124636349716847,-0.019445720410350524,0.012249272699433583
2022-02-14,64920.0,65310.0,64519.99999999999,64599.99999999999,2971800,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,30,66977.3677829363,0.0,0.0,0.0,60.0,60.0,0.0012383900928794823,0.006191950464396398,-0.008668730650154574,0.012383900928792683,-0.003715170278637659,0.009907120743034056
2022-02-15,64599.99999999999,64920.0,64519.99999999999,64680.00000000001,1465300,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001,0,30,66905.85823808005,0.0,0.0,0.0,60.0,60.0,-0.00989486703772418,0.012368583797155337,-0.0049474335188622025,0.00989486703772418,-0.0074211502782932474,0.008658008658008656
2022-02-16,64680.00000000001,64760.00000000001,63960.0,64040.00000000001,2825100,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001,0,30,66816.65344477276,0.0,0.0,0.0,60.0,60.0,0.004996876951904945,0.009993753903810118,0.002498438475952416,0.008744534665833853,0.007495315427857361,0.008744534665833853
2022-02-17,64120.00000000001,64680.00000000001,64040.00000000001,64360.0,1787700,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.8660254037844386,0.5000000000000001,0,30,66740.1858582548,0.0,0.0,0.0,60.0,60.0,-0.002486016159105034,0.00870105655686762,0.0024860161591049213,0.00870105655686762,-0.009944064636420136,0.016159105034182608
2022-02-18,63800.0,64360.0,63800.0,64200.0,1808100,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.8660254037844386,0.5000000000000001,0,30,66661.11818092283,0.0,0.0,0.0,60.0,60.0,0.004984423676012348,0.008722741433021807,-0.007476635514018692,0.016199376947040385,-0.007476635514018692,0.00872274143302192
2022-02-21,64440.0,65000.0,64440.0,64519.99999999999,1280600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,30,66594.47217511633,0.0,0.0,0.0,60.0,60.0,-0.01239925604463721,0.016119032858028407,-0.01239925604463721,0.00867947923124624,-0.029603223806571495,0.01844389336639802
2022-02-22,64440.0,64519.99999999999,63480.0,63720.0,3204500,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001,0,30,66504.99925812356,0.0,0.0,0.0,60.0,60.0,0.0,0.008788449466415682,-0.017419962335216574,0.018675455116133083,-0.013810420590081607,0.007532956685499058
2022-02-23,63720.0,64120.00000000001,63560.0,63720.0,2200300,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001,0,30,66418.3113403889,0.0,0.0,0.0,60.0,60.0,-0.017419962335216574,0.018675455116133083,-0.013810420590081607,0.007532956685499058,-0.019930947897049592,0.014908976773383553
2022-02-24,63720.0,63720.0,62530.0,62610.0,2723500,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,0.8660254037844386,0.5000000000000001,0,30,66299.77106458071,0.0,0.0,0.0,60.0,60.0,0.0036735345791407124,0.007666506947771922,-0.002555502315923974,0.015173295000798594,0.007506788053026673,0.015173295000798594
2022-02-25,62920.0,63320.0,62840.0,62840.0,1347700,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,0.8660254037844386,0.5000000000000001,0,30,66192.0797075535,0.0,0.0,0.0,60.0,60.0,-0.0062062380649267985,0.015117759388924252,0.0038192234245703373,0.015117759388924252,-0.004933163590070019,0.015117759388924252
2022-02-28,62840.0,62920.0,61970.0,62450.0,2258900,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,30,66075.60100584516,0.0,0.0,0.0,60.0,60.0,0.010088070456365093,0.01521216973578863,0.0012810248198558848,0.01521216973578863,0.0,0.010088070456365093
2022-03-01,62450.0,63240.0,62290.0,63080.0,1273100,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17,0,30,65982.35774453977,0.0,0.0,0.0,60.0,60.0,-0.008719086873811033,0.015060240963855422,-0.009987317691819911,0.009987317691819911,-0.0163284717818643,0.007609384908053266
2022-03-02,63080.0,63080.0,62130.0,62530.0,2037100,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17,0,30,65874.89713991796,0.0,0.0,0.0,60.0,60.0,-0.0012793858947705101,0.010075163921317767,-0.007676315368623061,0.007676315368623061,-0.02174956021109867,0.015352630737246123
2022-03-03,62690.0,62920.0,62290.0,62450.0,1486600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17,0,30,65768.29129409992,0.0,0.0,0.0,60.0,60.0,-0.006405124099279423,0.007686148919135308,-0.020496397117694156,0.015372297838270616,-0.02946357085668535,0.006405124099279423
2022-03-04,62450.0,62450.0,61970.0,62050.0,2511600,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17,0,30,65652.5530478953,0.0,0.0,0.0,60.0,60.0,-0.014182111200644642,0.015471394037066882,-0.023207091055600322,0.0064464141821112,-0.03593875906526994,0.023045930701047542
2022-03-07,62050.0,62050.0,61090.0,61170.0,3530800,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.0,1.0,1.0,6.123233995736766e-17,0,30,65513.02583304104,0.0,0.0,0.0,60.0,60.0,-0.009154814451528527,0.006539153179663234,-0.022069641981363415,0.02337747261729606,0.00392349190779794,0.02484878208272029
2022-03-08,60770.0,60930.0,60530.0,60610.0,2383000,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17,0,30,65360.410675666855,0.0,0.0,0.0,60.0,60.0,-0.013034152780069296,0.023593466424682397,0.013199142055766375,0.025078369905956112,0.025078369905956112,0.018478798878072925
2022-03-09,60530.0,61170.0,59740.0,59820.0,3003700,0.0,16.540000915527344,4.486999988555908,0.0,6025.990234375,19523.400390625,0.0,0.0,11.436320304870605,0.0,0.0,16.540000915527344,4.486999988555908,0.0,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17,0,30,65187.95581289896,0.0,0.0,0.0,60.0,60.0,0.02657973921765296,0.02540956201939151,0.03861584754262788,0.018722835172183216,0.027917084587094618,0.014710799063858242
