date,close,high,low,open,volume,rsi_14,MACD_12_26_9,volatility_20,close_lag1,volume_change,intraday_return,target_return
2023-09-27,65550.203125,65550.203125,64009.85892624021,65293.47909187337,2273300,46.68174462970238,386.6008390044735,0.0102036412574665,65122.31640625,-0.13713656722083045,0.003931847968545178,-0.006527590060818927
2023-09-28,64009.84765625,65379.04225852273,64009.84765625,65122.31827059659,2034300,38.08859303038777,156.10758118520607,0.01134978373459297,65550.203125,-0.10513350635639818,-0.017082785808147136,0.002673777164803793
2023-09-29,63496.3984375,65379.040978773584,63496.3984375,64180.99572523585,1403900,35.72772360901673,-67.21622038184432,0.011316168377934784,64009.84765625,-0.3098854642874699,-0.010666666666666694,8.544338501857983e-08
2023-10-02,64694.44921875,64694.44921875,63496.40386284722,63496.40386284722,1304901,44.389315033608014,-145.84801147703547,0.012265174885641186,63496.3984375,-0.07051713084977562,0.018867924528301938,-0.013227583758901698
2023-10-03,63325.25,64266.571283783785,63239.67533783784,63838.69797297297,2013700,38.07420458823925,-315.0158993125733,0.010675485151973819,64694.44921875,0.5431822030943343,-0.008042895442359232,-0.005405372090572006
2023-10-04,63667.55078125,63838.700111307124,62811.80413096438,62982.953461021505,1177900,40.35862526949387,-416.658872767046,0.010864424588486424,63325.25,-0.41505686050553703,0.01086956521739131,-0.004032261678791238
2023-10-05,62212.78125,63667.550550206324,62212.78125,63410.82655605227,2645700,34.528783620607854,-607.595422863662,0.011683459115793887,63667.55078125,1.2461159690975463,-0.018893387314439958,-4.383351244623677e-08
2023-10-06,63496.3984375,63496.3984375,62127.2038620283,62212.77852299528,1327000,42.430778773792355,-647.8686090035771,0.012764100511749005,62212.78125,-0.49843141701629057,0.020632737276478748,-0.0026953210561470723
2023-10-09,63068.53125,63410.8299270692,62982.9565807327,63325.2552578019,1621374,40.66877986781999,-706.1704124294047,0.01276974556077882,63496.3984375,0.2218342125094197,-0.004054054054054095,0.008141062682848421
2023-10-10,63667.55078125,64180.99877142137,63325.25212113575,63581.976116221434,1123900,44.16461415142183,-696.0159036470213,0.012738279635764398,63068.53125,-0.3068224851268122,0.0013458950201884832,0.0026881720430107538
2023-10-11,63667.55078125,64009.84944136425,63325.25212113575,63838.700111307124,1898774,44.16461415142183,-680.1282867531627,0.012481646172150005,63667.55078125,0.6894510187739122,-0.0026809651474530845,0.0013441310205619657
2023-10-12,64608.875,64951.17367549669,63753.12831125828,63753.12831125828,2534800,49.57897103026694,-584.8385832835847,0.013025899553952735,63667.55078125,0.3349666679657506,0.013422818791946243,-0.0013244038198719254
2023-10-13,64865.60546875,65293.47885574703,64181.008049554745,64523.30675915237,1560000,50.97526066589459,-483.0366576076194,0.013080433165341123,64608.875,-0.3845668297301562,0.005305039787798446,-0.009234906409044088
2023-10-16,64352.15234375,64865.60036776928,63924.2789904006,64266.577673080115,1374400,48.105992996437756,-438.7318465212229,0.013088472699966902,64865.60546875,-0.11897435897435893,0.001331557922769708,0.001329693298417524
2023-10-17,64009.84765625,65122.31827059659,64009.84765625,64437.72096946023,1595900,46.23745365219205,-426.3266636584158,0.013092955373292319,64352.15234375,0.16116123399301507,-0.006640106241699878,1.4038404253794204e-09
2023-10-18,63239.67578125,64009.84774610961,61956.05583981732,64009.84774610961,2572400,42.2601094838936,-473.18729202905524,0.01321915177700782,64009.84765625,0.6118804436368193,-0.012032085561497392,-0.006765909918005776
2023-10-19,61100.30859375,62811.80183167017,60672.43528426996,62811.80183167017,4007700,33.611132065721186,-675.1707817265196,0.014932626874492979,63239.67578125,0.5579614367905459,-0.0272479564032698,-0.0014003724061198053
2023-10-20,61870.4921875,62041.64154348202,60073.4239496888,61014.74540758991,2371808,38.49160757573471,-764.2865535638339,0.01538984765758,61100.30859375,-0.4081872395638396,0.014025245441795156,-0.008298982890913392
2023-10-23,60073.41015625,61613.75400641026,59987.83549790776,61357.03003138355,2804900,32.4899146961963,-968.7537556037423,0.016371702043267065,61870.4921875,0.18259994063600415,-0.02092050209205021,-7.30717521660485e-09
2023-10-24,60158.984375,60586.85766358463,59987.83505956614,60073.409717283066,1099508,33.02543671631405,-1111.082494673712,0.016061767175612425,60073.41015625,-0.608004563442547,0.0014245014245015315,1.628008062585836e-07
2023-10-25,59046.5234375,60586.86752717391,59046.5234375,60158.99416893116,2477700,29.724414165761516,-1298.6750289060365,0.016184617329720832,60158.984375,1.2534624577538316,-0.018492176386913237,-0.0072463552463162256
2023-10-26,57335.03125,58704.2260261194,56393.709841417905,58618.65135261194,5201700,25.501264508302487,-1567.3788125193314,0.016555400950477243,59046.5234375,1.0994067078338783,-0.02189781021897806,0.004477533440971608
2023-10-27,58190.7734375,58190.7734375,56992.72810202206,57591.75076976103,1811000,30.795578741511655,-1691.7755190537355,0.01714585911400479,57335.03125,-0.6518445892688929,0.010401188707280871,-0.0014706921510386755
2023-10-30,57848.46875,58190.767381656806,57420.595460428995,58105.1927237426,1112000,29.880817255339448,-1797.2641899105656,0.016262757476207562,58190.7734375,-0.3859745996686913,-0.004418262150220833,0.004437974353126584
2023-10-31,58190.7734375,59474.393439797794,57848.474770220586,58105.198770680145,2183600,32.054348326537394,-1832.1240089304774,0.01601100436873375,57848.46875,0.9636690647482014,0.001472754050073679,0.014705898607781393
2023-11-01,60244.56640625,60330.1410744407,58105.1997014826,59046.521051580254,2337200,43.39226552729378,-1674.721590325782,0.018191006174404924,58190.7734375,0.07034255358124208,0.0202898550724638,0.0014204819286144353
2023-11-02,60672.44140625,60672.44140625,59731.12003041255,60330.14272412729,2390200,45.43508517920674,-1498.1829821275023,0.017661560046287838,60244.56640625,0.02267670717097392,0.0056737588652482525,2.6672794753679772e-09
2023-11-03,59902.26953125,60672.44156808036,59731.120189732144,60672.44156808036,1692700,42.46454037547955,-1404.2341596687183,0.01706486615424189,60672.44140625,-0.2918165843862438,-0.012693935119887173,0.002857068249640806
2023-11-06,60758.01171875,61185.88504071303,59987.83973921655,60073.41440360916,1136800,46.639075120817765,-1246.3605298543553,0.01745075623986117,59902.26953125,-0.32841023217345067,0.011396011396011306,-0.007042238913858404
2023-11-07,60586.86328125,60586.86328125,59731.11662473517,60330.139284295554,1474700,45.92144165024177,-1122.1196920527364,0.017250241540262747,60758.01171875,0.29723786066150604,0.004255319148936121,-4.3885355681662526e-08
2023-11-08,61100.30859375,61185.88325564601,59731.114003413866,60586.860622373955,2339600,48.48246629976859,-971.0337150907508,0.017413921901105987,60586.86328125,0.5864921678985557,0.008474576271186345,0.002801236609397391
2023-11-09,60501.29296875,61699.33837407178,60501.29296875001,61271.46501502829,3420100,45.75975860494059,-889.3803218573958,0.01703702592895502,61100.30859375,0.46183108223627967,-0.012569832402234669,0.0014143139160032266
2023-11-10,59559.96484375,60586.86078933189,59559.96484375,60586.86078933189,2833100,41.78822863721163,-890.3631796163536,0.017167080236746995,60501.29296875,-0.17163240840911087,-0.016949152542372795,0.0014367830432432747
2023-11-13,58789.79296875,59902.263578056765,58704.218306495626,59645.539591293666,1730800,38.819596149711785,-942.4248481783216,0.017261854147833468,59559.96484375,-0.3890791006318167,-0.014347202295552326,0.004366930198960609
2023-11-14,58960.94921875,59388.82258027939,58361.92651260886,59046.52389105588,2996000,39.84237779708514,-958.8205304057556,0.017335936237132355,58789.79296875,0.730991449040906,-0.0014492753623188128,0.015965161005918282
2023-11-15,60501.29296875,61442.61435864569,59902.270266089115,59902.270266089115,3949400,48.230323487467174,-837.8629961918559,0.018463389475759817,58960.94921875,0.3182242990654205,0.00999999999999989,-0.0014145915963056559
2023-11-16,60158.984375,61014.73095216927,59816.685744132286,60415.70834815078,2368200,46.672872760284505,-760.8540695007105,0.01692143563126141,60501.29296875,-0.40036461234617915,-0.0042492917847025075,0.009957479669291466
2023-11-17,59902.26953125,60843.59090959821,59217.67216517857,60758.016238839286,2335800,45.48657092759402,-712.3274156743064,0.016644654990480526,60158.984375,-0.013681276919179086,-0.014084507042253518,-0.011428714033236328
2023-11-20,59303.23828125,59816.68623173702,59046.514306006495,59217.6636228355,2001000,42.75566041821784,-713.9762348624645,0.015489502737751298,59902.26953125,-0.14333418957102495,0.0014450867052023051,0.0014430524109721192
2023-11-21,59474.390625,59731.11461330935,58960.94264838129,59388.81596223021,2989800,43.79396618470418,-693.4783850399326,0.015502658768003703,59303.23828125,0.4941529235382309,0.0014409221902017956,7.476488164932866e-09
2023-11-22,59388.81640625,60073.41371352666,59046.51775261167,59474.39106965958,1533200,43.37039069012763,-676.3423619164096,0.014916480047357093,59474.390625,-0.48718977858050705,-0.0014388489208632337,0.005763675183498171
2023-11-23,58789.79296875,59816.6889158024,58789.79296874999,59731.11425354803,1653100,40.42304467237575,-702.9944429516399,0.013487507746825996,59388.81640625,0.07820245238716406,-0.01575931232091686,-0.0014555070313388733
2023-11-24,58447.5,58960.94802342606,57848.477306002926,58704.22401171303,3128900,38.80043797252936,-743.1697923473184,0.013181977999129218,58789.79296875,0.8927469602564879,-0.004373177842565547,-5.152361027832189e-08
2023-11-27,58276.34765625,58533.071654735686,58105.19832392621,58447.49698857379,1333300,37.97951351106573,-779.8302126875569,0.013125464400825106,58447.5,-0.5738758029978587,-0.0029282576866764224,-9.7168698592924e-08
2023-11-28,58618.640625,58618.640625,57762.89404653285,58276.34199361314,2192953,40.68253180926422,-772.3603882368843,0.013124511031901388,58276.34765625,0.6447558688967223,0.005873715124816432,7.423746970328876e-08
2023-11-29,58533.0703125,58875.368969298244,58361.92098410088,58618.64497669956,1419153,40.21072356170126,-764.5322556816609,0.010245918916881341,58618.640625,-0.3528575395824717,-0.0014598540145984728,7.72313161543326e-08
2023-11-30,57677.328125,58789.798845511876,57677.328125,58533.07483308606,2630600,35.74604623543363,-817.9508191420318,0.010447610491506866,58533.0703125,0.8536408688844683,-0.014619883040935764,0.008901999232506156
2023-12-01,58533.0703125,58618.64497669956,57934.04766310307,58190.771655701756,1558800,42.608514346339206,-782.2172590993796,0.010836953191134754,57677.328125,-0.4074355660305634,0.005882352941176449,0.0014620244407279731
2023-12-04,58875.37109375,59474.393764762,58533.072424600294,58618.647091887724,3006600,45.13282451829577,-718.000678121818,0.010360221626184562,58533.0703125,0.9287913779830639,0.004379562043795519,-1.3152642999510371e-08
2023-12-05,58276.34765625,59046.51965170705,58190.77299008811,58875.37031938326,2302100,41.678023981534444,-707.291543559666,0.010537735547420352,58875.37109375,-0.23431783409831708,-0.010174418604651207,-9.7168698592924e-08
2023-12-06,58618.640625,58704.215282846715,58276.34199361314,58276.34199361314,1606600,44.301706033105745,-663.535471468982,0.010418473300146036,58276.34765625,-0.30211545979757615,0.005873715124816432,0.004379636606392974
2023-12-07,58533.0703125,58875.368969298244,57762.89833470395,58875.368969298244,3921300,43.771577721516095,-628.5181126062525,0.010256160715625066,58618.640625,1.4407444292294285,-0.005813953488372071,8.704666727315749e-08
2023-12-08,59046.5234375,59303.247452445656,58190.776721014496,58533.075407608696,3729400,47.80739838533331,-552.9610367154455,0.009952101540660343,58533.0703125,-0.04893785224287861,0.008771929824561398,0.021739119812927536
2023-12-11,59902.26953125,60330.14288504465,59816.69486049107,60330.14288504465,4763200,53.763835601531206,-419.1977015535231,0.010021655208870522,59046.5234375,0.27720276720115833,-0.007092198581560342,-8.588226377202397e-08
2023-12-12,59388.81640625,59987.83905011707,59046.51775261167,59902.26438670749,2788700,50.07143969183205,-350.5794095998426,0.010232213769356372,59902.26953125,-0.4145322472287538,-0.008571428571428485,0.0028819360719074243
2023-12-13,58361.92578125,59645.54584975256,58276.35111001649,59559.97117851906,4601000,43.6192868253673,-374.7406334583575,0.009023896677333195,59388.81640625,0.6498727005414708,-0.020114942528735594,0.004398767453455989
2023-12-15,58276.34765625,58704.220987059474,58276.34765625,58618.64632089758,4122500,43.120605980825815,-396.22656373544305,0.008977151401061891,58361.92578125,-0.10399913062377741,-0.005839416058394151,8.583811938287566e-08
2023-12-18,57335.03125,58361.92733208955,57335.03125,58276.35265858209,3613100,37.977473205481104,-483.63563480740413,0.009542100812148919,58276.34765625,-0.12356579745300178,-0.01615271659324519,0.0014925373134328668
2023-12-19,57335.03125,57677.32994402985,56736.008535447756,57420.605923507464,3151900,37.977473205481104,-546.6070080426143,0.009369233707630863,57335.03125,-0.12764661924663034,-0.0014903129657228328,-8.583811208885975e-08
2023-12-20,58276.34765625,58361.9223224119,57335.02632846916,57335.02632846916,2623900,45.51439524735405,-514.623646881686,0.010168145081878976,57335.03125,-0.1675180050128494,0.01641791044776123,-0.0029369687534444174
2023-12-21,58019.6171875,58447.49047059366,58019.6171875,58105.19184411873,2875900,43.945878404560176,-504.1807244264637,0.010196973978639898,58276.34765625,0.09604024543618284,-0.0014727540500736097,1.5138472844944566e-08
2023-12-22,57848.46875,58276.342039571005,57762.89409208579,58019.6180658284,2620700,42.88485595304273,-503.9061651019874,0.009989301291522912,58019.6171875,-0.08873743871483708,-0.002949852507374578,1.1178015416455872e-07
2023-12-25,58105.19921875,58789.796558588,57848.475216310755,57848.475216310755,3128279,45.02888245228976,-477.46861068705766,0.009979060071284853,57848.46875,0.19368069599725257,0.004437869822485139,0.005891008443511236
2023-12-26,58190.7734375,58618.64677159926,58190.7734375,58447.49743795956,1975400,45.75977007392047,-444.48775589545403,0.009965320841609967,58105.19921875,-0.3685345840316673,-0.00439238653001464,0.007407407407407407
